t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,dt_ms
0.000,-0.0895,-0.5,-0.4288,0.0,-0.9304,6.5141,0,0,0.00,0.00,0.000,0.000,0.03,0.00,0.5,0.0,0.01
0.020,-0.0895,-0.4,-0.4288,0.0,-0.9304,6.5141,0,0,0.00,0.00,0.000,0.000,0.02,0.00,0.4,0.0,42.73
0.040,-0.0895,-0.2,-0.4288,0.0,-0.9304,6.5141,3,-1,0.00,0.00,0.350,0.050,0.02,0.00,0.2,0.0,20.09
0.060,-0.0895,-0.2,-0.4288,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.010,0.000,0.01,0.00,0.2,0.0,20.07
0.080,-0.0895,-0.1,-0.4288,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.300,0.040,0.01,0.00,0.1,0.0,20.07
0.100,-0.0895,-0.1,-0.4288,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.310,0.040,0.01,0.00,0.1,0.0,20.09
0.120,-0.0895,-0.1,-0.4288,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.300,0.040,0.00,0.00,0.1,0.0,20.07
0.140,-0.0905,-0.0,-0.4218,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.300,0.040,0.00,0.00,0.0,0.0,20.08
0.160,-0.0905,-0.0,-0.4218,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.300,0.040,0.00,0.00,0.0,0.0,20.09
0.180,-0.0905,-0.0,-0.4218,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.300,0.040,0.00,0.00,0.0,0.0,20.07
0.200,-0.0905,-0.0,-0.4218,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.300,0.040,0.00,0.00,0.0,0.0,20.09
0.220,-0.0905,-0.0,-0.4218,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.07
0.240,-0.0905,-0.0,-0.4218,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.08
0.260,-0.0905,-0.0,-0.4218,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.07
0.280,-0.0905,-0.0,-0.4218,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.300,0.040,0.00,0.00,0.0,0.0,20.07
0.300,-0.0905,-0.0,-0.4218,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.310,0.050,0.00,0.00,0.0,0.0,20.07
0.320,-0.0905,-0.0,-0.4218,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.300,0.040,0.00,0.00,0.0,0.0,20.07
0.340,-0.0905,-0.0,-0.4218,0.0,-0.9292,6.5071,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.10
0.360,-0.0905,-0.0,-0.4218,0.0,-0.9304,6.5141,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.08
0.380,-0.0905,-0.0,-0.4218,0.0,-0.9304,6.5141,0,0,0.00,0.00,0.310,0.030,0.00,0.00,0.0,0.0,20.07
0.400,-0.0905,-0.0,-0.4218,0.0,-0.9304,6.5141,0,0,0.00,0.00,0.320,0.040,0.00,0.00,0.0,0.0,20.07
0.420,-0.0905,-0.0,-0.4218,0.0,-0.9304,6.5141,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.07
0.440,-0.0905,-0.0,-0.4218,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.09
0.460,-0.0905,-0.0,-0.4218,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.06
0.480,-0.0905,-0.0,-0.4218,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.08
0.500,-0.0905,-0.0,-0.4218,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.08
0.520,-0.0905,-0.0,-0.4218,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.050,0.00,0.00,0.0,0.0,20.07
0.540,-0.0905,-0.0,-0.4218,0.0,-0.9308,6.5137,0,0,0.00,0.00,0.320,0.050,0.00,0.00,0.0,0.0,20.07
0.560,-0.0905,-0.0,-0.4218,0.0,-0.9308,6.5137,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.08
0.580,-0.0905,-0.0,-0.4218,0.0,-0.9308,6.5137,0,0,0.00,0.00,0.300,0.040,0.00,0.00,0.0,0.0,20.09
0.600,-0.0905,-0.0,-0.4218,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.07
0.620,-0.0905,-0.0,-0.4218,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.050,0.00,0.00,0.0,0.0,20.07
0.640,-0.0905,-0.0,-0.4218,0.0,-0.9308,6.5137,0,0,0.00,0.00,0.290,0.050,0.00,0.00,0.0,0.0,20.08
0.660,-0.0905,-0.0,-0.4218,0.0,-0.9308,6.5137,0,0,0.00,0.00,0.300,0.040,0.00,0.00,0.0,0.0,20.07
0.680,-0.0905,-0.0,-0.4218,0.0,-0.9308,6.5137,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.07
0.700,-0.0905,-0.0,-0.4218,0.0,-0.9308,6.5137,0,0,0.00,0.00,0.300,0.040,0.00,0.00,0.0,0.0,20.07
0.720,-0.0905,-0.0,-0.4218,0.0,-0.9308,6.5137,0,0,0.00,0.00,0.300,0.040,0.00,0.00,0.0,0.0,20.07
0.740,-0.0835,-0.0,-0.4209,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.08
0.760,-0.0835,-0.0,-0.4209,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.07
0.780,-0.0835,-0.0,-0.4209,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.08
0.800,-0.0835,-0.0,-0.4209,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.300,0.040,0.00,0.00,0.0,0.0,20.07
0.820,-0.0835,-0.0,-0.4209,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.09
0.840,-0.0905,-0.0,-0.4218,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.08
0.860,-0.0905,-0.0,-0.4218,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.040,0.00,0.00,0.0,0.0,20.09
0.880,-0.0835,-0.0,-0.4209,0.0,-0.9238,6.5148,0,0,0.00,0.00,0.300,0.040,0.00,0.00,0.0,0.0,20.07
0.900,-0.0835,-0.0,-0.4209,-0.3,-0.9238,6.5152,0,0,0.00,0.00,0.310,0.040,0.00,-0.03,0.0,-0.3,20.09
0.920,-0.0835,-0.0,-0.4209,-0.5,-0.9238,6.5152,0,0,0.00,0.00,0.300,0.040,0.00,-0.06,0.0,-0.5,20.07
0.940,-0.0835,-0.0,-0.4209,-0.3,-0.9238,6.5148,0,0,0.00,0.00,0.320,0.040,0.00,-0.04,0.0,-0.3,20.09
0.960,-0.0835,-0.0,-0.4209,-0.2,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.040,0.00,-0.03,0.0,-0.2,20.08
0.980,-0.0835,-0.0,-0.4209,-0.2,-0.9238,6.5148,0,0,0.00,0.00,0.320,0.050,0.00,-0.02,0.0,-0.2,20.09
1.000,-0.0835,0.5,-0.4209,0.2,-0.9169,6.5160,0,0,0.00,0.00,0.300,0.040,-0.03,0.02,-0.5,0.2,20.07
1.020,-0.0835,0.9,-0.4209,0.4,-0.9169,6.5160,0,0,0.00,0.00,0.310,0.040,-0.06,0.05,-0.9,0.4,20.08
1.040,-0.0835,0.6,-0.4209,-0.0,-0.9234,6.5152,0,0,0.00,0.00,0.310,0.040,-0.04,-0.00,-0.6,-0.0,20.07
1.060,-0.0835,0.4,-0.4209,-0.3,-0.9234,6.5152,0,0,0.00,0.00,0.300,0.040,-0.03,-0.03,-0.4,-0.3,20.09
1.080,-0.0905,0.3,-0.4218,-0.5,-0.9234,6.5152,0,0,0.00,0.00,0.300,0.050,-0.02,-0.06,-0.3,-0.5,20.08
1.100,-0.0905,-0.3,-0.4218,-0.3,-0.9238,6.5148,0,0,0.00,0.00,0.290,0.040,0.02,-0.04,0.3,-0.3,20.08
1.120,-0.0905,-0.7,-0.4218,-0.2,-0.9238,6.5148,0,0,0.00,0.00,0.310,0.040,0.05,-0.03,0.7,-0.2,20.09
1.140,-0.0835,0.0,-0.4209,0.1,-0.9308,6.5141,0,0,0.00,0.00,0.310,0.050,-0.00,0.01,-0.0,0.1,20.09
1.160,-0.0835,0.5,-0.4209,0.3,-0.9308,6.5141,0,0,0.00,0.00,0.310,0.040,-0.03,0.04,-0.5,0.3,20.08
1.180,-0.0845,0.9,-0.4139,0.5,-0.9308,6.5141,0,0,0.00,0.00,0.300,0.040,-0.06,0.06,-0.9,0.5,20.09
1.200,-0.0845,0.1,-0.4139,0.4,-0.9308,6.5137,0,0,0.00,0.00,0.300,0.040,-0.01,0.04,-0.1,0.4,20.08
1.220,-0.0845,-0.4,-0.4139,0.3,-0.9308,6.5137,0,0,0.00,0.00,0.300,0.040,0.03,0.03,0.4,0.3,20.08
1.240,-0.0845,-0.3,-0.4139,0.2,-0.9308,6.5137,0,0,0.00,0.00,0.290,0.040,0.02,0.02,0.3,0.2,20.08
1.260,-0.0845,-0.2,-0.4139,0.1,-0.9308,6.5137,0,0,0.00,0.00,0.310,0.040,0.01,0.02,0.2,0.1,20.08
1.280,-0.0845,-0.1,-0.4139,0.1,-0.9308,6.5137,0,0,0.00,0.00,0.320,0.040,0.01,0.01,0.1,0.1,20.07
1.300,-0.0845,0.4,-0.4139,0.1,-0.9300,6.5067,0,0,0.00,0.00,0.310,0.040,-0.03,0.01,-0.4,0.1,20.08
1.320,-0.0845,0.8,-0.4139,0.0,-0.9300,6.5067,0,0,0.00,0.00,0.310,0.040,-0.05,0.01,-0.8,0.0,20.08
1.340,-0.0854,0.5,-0.4070,0.0,-0.9300,6.5067,0,0,0.00,0.00,0.310,0.040,-0.04,0.00,-0.5,0.0,20.08
1.360,-0.0854,0.4,-0.4070,0.0,-0.9300,6.5067,0,0,0.00,0.00,0.310,0.040,-0.03,0.00,-0.4,0.0,20.07
1.380,-0.0854,0.3,-0.4070,0.0,-0.9300,6.5067,0,0,0.00,0.00,0.300,0.050,-0.02,0.00,-0.3,0.0,20.08
1.400,-0.0854,0.2,-0.4070,0.0,-0.9300,6.5067,0,0,0.00,0.00,0.300,0.040,-0.01,0.00,-0.2,0.0,20.08
1.420,-0.0854,0.1,-0.4070,0.0,-0.9300,6.5067,0,0,0.00,0.00,0.300,0.040,-0.01,0.00,-0.1,0.0,20.08
1.440,-0.0924,0.1,-0.4080,-0.5,-0.9300,6.5067,0,0,0.00,0.00,0.290,0.040,-0.01,-0.07,-0.1,-0.5,20.09
1.460,-0.0924,0.1,-0.4080,-0.9,-0.9300,6.5067,0,0,0.00,0.00,0.300,0.040,-0.00,-0.11,-0.1,-0.9,20.08
1.480,-0.0924,0.0,-0.4080,-1.2,-0.9300,6.5067,0,0,0.00,0.00,0.300,0.040,-0.00,-0.15,-0.0,-1.2,20.07
1.500,-0.0924,0.0,-0.4080,-0.6,-0.9231,6.5079,0,0,0.00,0.00,0.310,0.040,-0.00,-0.07,-0.0,-0.6,20.08
1.520,-0.0924,0.0,-0.4080,-0.1,-0.9231,6.5079,0,0,0.00,0.00,0.310,0.050,-0.00,-0.01,-0.0,-0.1,20.08
1.540,-0.0924,0.0,-0.4080,-0.4,-0.9300,6.5067,0,0,0.00,0.00,0.320,0.040,-0.00,-0.04,-0.0,-0.4,20.08
1.560,-0.0924,0.0,-0.4080,-0.5,-0.9300,6.5067,0,0,0.00,0.00,0.310,0.040,-0.00,-0.06,-0.0,-0.5,20.08
1.580,-0.0924,0.0,-0.4080,-0.6,-0.9300,6.5067,0,0,0.00,0.00,0.310,0.050,-0.00,-0.08,-0.0,-0.6,20.08
1.600,-0.0924,0.0,-0.4080,-0.4,-0.9231,6.5079,0,0,0.00,0.00,0.310,0.040,-0.00,-0.06,-0.0,-0.4,20.09
1.620,-0.0924,0.0,-0.4080,-0.3,-0.9231,6.5079,0,0,0.00,0.00,0.310,0.040,-0.00,-0.04,-0.0,-0.3,20.09
1.640,-0.0924,-0.5,-0.4080,-0.2,-0.9173,6.5160,0,0,0.00,0.00,0.310,0.050,0.03,-0.03,0.5,-0.2,20.08
1.660,-0.0924,-0.9,-0.4080,-0.2,-0.9173,6.5160,0,0,0.00,0.00,0.310,0.050,0.06,-0.02,0.9,-0.2,20.08
1.680,-0.0924,-1.1,-0.4080,-0.1,-0.9173,6.5160,0,0,0.00,0.00,0.310,0.050,0.07,-0.01,1.1,-0.1,20.09
1.700,-0.0924,-0.3,-0.4080,-0.1,-0.9242,6.5148,0,0,0.00,0.00,0.310,0.050,0.02,-0.01,0.3,-0.1,20.08
1.720,-0.0924,0.3,-0.4080,-0.1,-0.9242,6.5148,0,0,0.00,0.00,0.300,0.050,-0.02,-0.01,-0.3,-0.1,20.08
1.740,-0.0854,-0.3,-0.4070,-0.3,-0.9242,6.5148,0,0,0.00,0.00,0.320,0.040,0.02,-0.04,0.3,-0.3,20.07
1.760,-0.0854,-0.7,-0.4070,-0.5,-0.9242,6.5148,0,0,0.00,0.00,0.310,0.040,0.05,-0.06,0.7,-0.5,20.08
1.780,-0.0795,-1.0,-0.3991,-0.6,-0.9242,6.5148,0,0,0.00,0.00,0.310,0.050,0.07,-0.08,1.0,-0.6,20.07
1.800,-0.0795,-0.7,-0.3991,-0.2,-0.9242,6.5148,0,0,0.00,0.00,0.310,0.040,0.05,-0.02,0.7,-0.2,20.08
1.820,-0.0795,-0.5,-0.3991,0.2,-0.9242,6.5148,0,0,0.00,0.00,0.300,0.050,0.03,0.02,0.5,0.2,20.08
1.840,-0.0804,-0.3,-0.3922,0.6,-0.9254,6.5218,0,0,0.00,0.00,0.300,0.040,0.02,0.08,0.3,0.6,20.11
1.860,-0.0804,-0.2,-0.3922,1.0,-0.9254,6.5218,0,0,0.00,0.00,0.300,0.050,0.02,0.12,0.2,1.0,20.07
1.880,-0.0804,-0.2,-0.3922,1.2,-0.9254,6.5218,0,0,0.00,0.00,0.310,0.040,0.01,0.15,0.2,1.2,20.08
1.900,-0.0804,-0.1,-0.3922,0.9,-0.9313,6.5087,0,0,0.00,0.00,0.310,0.050,0.01,0.11,0.1,0.9,20.07
1.920,-0.0804,-0.1,-0.3922,0.6,-0.9313,6.5087,0,0,0.00,0.00,0.300,0.050,0.01,0.08,0.1,0.6,20.07
1.940,-0.0804,-0.1,-0.3922,0.4,-0.9313,6.5087,0,0,0.00,0.00,0.310,0.050,0.00,0.05,0.1,0.4,20.06
1.960,-0.0804,-0.0,-0.3922,0.3,-0.9313,6.5087,0,0,0.00,0.00,0.310,0.040,0.00,0.04,0.0,0.3,20.07
1.980,-0.0804,-0.0,-0.3922,0.2,-0.9313,6.5087,0,0,0.00,0.00,0.300,0.050,0.00,0.03,0.0,0.2,20.07
2.000,-0.0804,-0.0,-0.3922,0.1,-0.8886,6.5108,0,0,0.00,0.00,0.300,0.050,0.00,0.02,0.0,0.1,20.07
2.020,-0.0804,-0.0,-0.3922,0.1,-0.8886,6.5108,0,0,0.00,0.00,0.300,0.050,0.00,0.01,0.0,0.1,20.06
2.040,-0.0795,0.5,-0.3991,0.3,-0.8886,6.5112,0,0,0.00,0.00,0.300,0.050,-0.03,0.04,-0.5,0.3,20.07
2.060,-0.0795,0.8,-0.3991,0.5,-0.8886,6.5112,0,0,0.00,0.00,0.300,0.040,-0.06,0.06,-0.8,0.5,20.07
2.080,-0.0804,1.1,-0.3922,0.6,-0.8886,6.5112,0,0,0.00,0.00,0.310,0.050,-0.07,0.08,-1.1,0.6,20.07
2.100,-0.0804,-0.7,-0.3922,-0.1,-0.8867,6.5043,0,0,0.00,0.00,0.300,0.050,0.05,-0.01,0.7,-0.1,20.09
2.120,-0.0804,-2.0,-0.3922,-0.6,-0.8867,6.5043,0,0,0.00,0.00,0.180,0.050,0.14,-0.08,2.0,-0.6,20.07
2.140,-0.0804,-0.9,-0.3922,0.6,-0.8844,6.5260,0,0,0.00,0.00,0.290,0.050,0.06,0.08,0.9,0.6,20.09
2.160,-0.0804,-0.1,-0.3922,1.5,-0.8844,6.5260,0,0,0.00,0.00,0.290,0.040,0.01,0.19,0.1,1.5,20.07
2.180,-0.0754,0.4,-0.3774,2.1,-0.8844,6.5260,0,0,0.00,0.00,0.300,0.040,-0.03,0.27,-0.4,2.1,20.09
2.200,-0.0754,0.8,-0.3774,1.8,-0.8897,6.5176,0,0,0.00,0.00,0.300,0.050,-0.05,0.22,-0.8,1.8,20.07
2.220,-0.0754,1.1,-0.3774,1.5,-0.8897,6.5176,0,0,0.00,0.00,0.300,0.040,-0.07,0.19,-1.1,1.5,20.08
2.240,-0.0754,-0.8,-0.3774,1.6,-0.8947,6.5383,0,0,0.00,0.00,0.310,0.030,0.05,0.20,0.8,1.6,20.08
2.260,-0.0754,-2.1,-0.3774,1.7,-0.8947,6.5383,0,0,0.00,0.00,0.310,0.040,0.14,0.21,2.1,1.7,20.10
2.280,-0.0703,-2.9,-0.3626,1.7,-0.8947,6.5383,0,0,0.00,0.00,0.300,0.040,0.20,0.21,2.9,1.7,20.08
2.300,-0.0703,-2.6,-0.3626,1.2,-0.8947,6.5383,0,0,0.00,0.00,0.300,0.030,0.17,0.15,2.6,1.2,20.08
2.320,-0.0703,-2.3,-0.3626,0.8,-0.8947,6.5383,0,0,0.00,0.00,0.290,0.030,0.15,0.10,2.3,0.8,20.07
2.340,-0.0685,-0.6,-0.3765,0.0,-0.8985,6.5230,0,0,0.00,0.00,0.300,0.020,0.04,0.01,0.6,0.0,20.08
2.360,-0.0685,0.6,-0.3765,-0.5,-0.8985,6.5230,0,0,0.00,0.00,0.290,0.030,-0.04,-0.06,-0.6,-0.5,20.08
2.380,-0.0744,1.4,-0.3843,-0.9,-0.8985,6.5230,0,0,0.00,0.00,0.300,0.030,-0.09,-0.11,-1.4,-0.9,20.09
2.400,-0.0744,1.0,-0.3843,-0.9,-0.8886,6.5108,0,0,0.00,0.00,0.290,0.030,-0.07,-0.11,-1.0,-0.9,20.09
2.420,-0.0744,0.7,-0.3843,-0.9,-0.8886,6.5108,0,0,0.00,0.00,0.290,0.030,-0.05,-0.11,-0.7,-0.9,20.24
2.440,-0.0735,-0.0,-0.3913,-0.1,-0.9069,6.5284,0,0,0.00,0.00,0.290,0.020,0.00,-0.01,0.0,-0.1,20.08
2.460,-0.0735,-0.5,-0.3913,0.5,-0.9069,6.5284,0,0,0.00,0.00,0.290,0.030,0.03,0.06,0.5,0.5,20.07
2.480,-0.0675,-0.9,-0.3834,0.9,-0.9069,6.5284,0,0,0.00,0.00,0.290,0.030,0.06,0.11,0.9,0.9,20.08
2.500,-0.0675,0.4,-0.3834,1.1,-0.8989,6.5231,0,0,0.00,0.00,0.280,0.030,-0.03,0.14,-0.4,1.1,20.07
2.520,-0.0675,1.3,-0.3834,1.3,-0.8989,6.5231,0,0,0.00,0.00,0.290,0.020,-0.09,0.17,-1.3,1.3,20.07
2.540,-0.0675,0.9,-0.3834,0.4,-0.9024,6.5078,0,0,0.00,0.00,0.290,0.020,-0.06,0.05,-0.9,0.4,20.07
2.560,-0.0675,0.6,-0.3834,-0.3,-0.9024,6.5078,0,0,0.00,0.00,0.280,0.020,-0.04,-0.03,-0.6,-0.3,20.07
2.580,-0.0666,0.4,-0.3903,-0.7,-0.9024,6.5078,0,0,0.00,0.00,0.290,0.020,-0.03,-0.09,-0.4,-0.7,20.09
2.600,-0.0666,-0.2,-0.3903,-0.2,-0.9039,6.5147,0,0,0.00,0.00,0.290,0.020,0.01,-0.03,0.2,-0.2,20.09
2.620,-0.0666,-0.6,-0.3903,0.1,-0.9039,6.5147,0,0,0.00,0.00,0.290,0.020,0.04,0.01,0.6,0.1,20.08
2.640,-0.0596,-0.4,-0.3894,-0.2,-0.9039,6.5147,0,0,0.00,0.00,0.290,0.020,0.03,-0.02,0.4,-0.2,20.12
2.660,-0.0596,-0.3,-0.3894,-0.4,-0.9039,6.5147,0,0,0.00,0.00,0.290,0.020,0.02,-0.05,0.3,-0.4,20.09
2.680,-0.0518,-0.2,-0.3954,-0.6,-0.9039,6.5147,0,0,0.00,0.00,0.300,0.020,0.01,-0.07,0.2,-0.6,20.10
2.700,-0.0518,-0.2,-0.3954,-0.7,-0.9024,6.5078,0,0,0.00,0.00,0.290,0.020,0.01,-0.08,0.2,-0.7,20.08
2.720,-0.0518,-0.1,-0.3954,-0.7,-0.9024,6.5078,0,0,0.00,0.00,0.290,0.020,0.01,-0.09,0.1,-0.7,20.10
2.740,-0.0509,-0.6,-0.4023,0.3,-0.9039,6.5147,0,0,0.00,0.00,0.300,0.020,0.04,0.04,0.6,0.3,20.09
2.760,-0.0509,-0.9,-0.4023,1.0,-0.9039,6.5147,0,0,0.00,0.00,0.290,0.020,0.06,0.13,0.9,1.0,20.09
2.780,-0.0389,-1.1,-0.3865,1.5,-0.9039,6.5147,0,0,0.00,0.00,0.300,0.020,0.08,0.19,1.1,1.5,20.08
2.800,-0.0389,-0.8,-0.3865,2.1,-0.9080,6.5352,0,0,0.00,0.00,0.300,0.020,0.05,0.27,0.8,2.1,20.09
2.820,-0.0389,-0.6,-0.3865,2.6,-0.9080,6.5352,0,0,0.00,0.00,0.290,0.010,0.04,0.32,0.6,2.6,20.07
2.840,-0.0348,-0.9,-0.3648,3.1,-0.9140,6.5627,0,0,0.00,0.00,0.290,0.010,0.06,0.39,0.9,3.1,20.10
2.860,-0.0348,-1.1,-0.3648,3.5,-0.9140,6.5627,0,0,0.00,0.00,0.300,0.010,0.08,0.44,1.1,3.5,20.08
2.880,-0.0187,-1.3,-0.3273,3.8,-0.9140,6.5627,0,0,0.00,0.00,0.300,0.010,0.09,0.48,1.3,3.8,20.09
2.900,-0.0187,-2.9,-0.3273,5.9,-0.9096,6.7071,0,1,0.00,0.00,0.300,0.000,0.19,0.74,2.9,5.9,20.07
2.920,-0.0187,-4.1,-0.3273,7.4,-0.9096,6.7071,0,0,0.00,0.00,0.280,0.000,0.27,0.92,4.1,7.4,20.08
2.940,0.0055,-7.4,-0.2463,9.4,-0.8965,6.8104,0,0,0.00,0.00,0.300,0.010,0.49,1.18,7.4,9.4,20.13
2.960,0.0055,-9.7,-0.2463,10.9,-0.8965,6.8104,0,0,0.00,0.00,0.300,0.020,0.65,1.36,9.7,10.9,20.09
2.980,0.0375,-11.3,-0.1713,11.9,-0.8965,6.8104,-1,1,0.00,0.00,0.280,0.040,0.75,1.49,11.3,11.9,20.07
3.000,0.0375,-10.9,-0.1713,11.8,-0.8918,6.8546,0,3,0.00,0.00,0.260,0.060,0.73,1.48,10.9,11.8,20.07
3.020,0.0375,-10.7,-0.1713,11.8,-0.8918,6.8546,-1,3,0.00,0.00,0.250,0.070,0.71,1.47,10.7,11.8,20.08
3.040,0.0656,-9.5,-0.1181,10.9,-0.9257,6.8761,0,0,0.00,0.00,0.220,0.080,0.63,1.37,9.5,10.9,20.09
3.060,0.0656,-8.7,-0.1181,10.3,-0.9257,6.8761,-1,3,0.00,0.00,0.210,0.090,0.58,1.29,8.7,10.3,20.08
3.080,0.0747,-8.1,-0.0816,9.9,-0.9257,6.8761,1,2,0.00,0.00,0.050,0.120,0.54,1.24,8.1,9.9,20.10
3.100,0.0747,-3.1,-0.0816,6.4,-0.9958,6.7673,6,4,0.00,0.00,0.170,0.130,0.21,0.80,3.1,6.4,20.09
3.120,0.0747,0.3,-0.0816,3.9,-0.9958,6.7673,4,3,0.00,0.00,0.140,0.140,-0.02,0.49,-0.3,3.9,20.08
3.140,0.0202,12.3,-0.0961,-0.5,-1.1144,6.4545,2,3,2.86,0.00,0.140,0.140,-0.82,-0.06,-12.3,-0.5,20.10
3.160,0.0202,20.7,-0.0961,-3.5,-1.1144,6.4545,-2,1,0.00,0.00,0.170,0.140,-1.38,-0.44,-20.7,-3.5,20.09
3.180,-0.1354,26.6,-0.1456,-5.7,-1.1144,6.4545,-5,0,0.00,0.00,0.210,0.140,-1.77,-0.71,-26.6,-5.7,20.09
3.200,-0.1354,40.3,-0.1456,-11.2,-1.2560,5.9217,-2,0,0.00,0.00,0.270,0.130,-2.68,-1.41,-40.3,-11.2,20.10
3.220,-0.1354,49.8,-0.1456,-15.1,-1.2560,5.9217,2,0,0.00,0.00,0.040,0.100,-3.32,-1.89,-49.8,-15.1,20.08
3.240,-0.3586,59.6,-0.2680,-21.9,-1.3839,5.3271,8,-2,2.86,0.00,0.380,0.100,-3.97,-2.73,-59.6,-21.9,20.10
3.260,-0.3586,66.4,-0.2680,-26.6,-1.3839,5.3271,9,-2,2.86,0.00,0.070,0.070,-4.42,-3.32,-66.4,-26.6,20.10
3.280,-0.6119,438.3,-0.4794,-29.9,-1.3839,5.3271,4,-2,2.86,0.00,0.570,0.020,-4.74,-3.74,-71.1,-29.9,20.10
3.300,-0.6119,439.6,-0.4794,-36.5,-1.4187,4.6670,-6,-5,2.86,0.00,0.710,0.010,-4.83,-4.56,-72.5,-36.5,20.10
3.320,-0.6119,440.5,-0.4794,-41.1,-1.4187,4.6670,279,-6,2.86,0.00,1.530,0.070,-4.89,-5.14,-73.4,-41.1,20.07
3.340,-0.7856,525.7,-0.8071,-51.6,-1.3889,4.0643,303,-10,5.71,0.00,1.570,0.130,-3.63,-6.45,-54.4,-51.6,20.08
3.360,-0.7856,512.4,-0.8071,-59.0,-1.3889,4.0643,371,-10,8.57,0.00,1.590,0.050,-2.74,-7.37,-41.1,-59.0,20.07
3.380,-0.7332,471.7,-1.2874,-450.3,-1.3889,4.0643,448,-17,8.57,0.00,1.330,0.280,-2.12,-8.01,-31.8,-64.1,20.06
